"","target_id","b","qval","mean_obs"
"71","FKBP9",-0.568289973590762,0.0147776820461784,7.98681026407587
"72","UBE2B",-0.568672354958884,0.010445118005446,7.56702802982346
"73","PSMB5",-0.570549508618864,0.00970421322113321,8.48874427730596
"74","HAUS3",-0.570619376431169,0.0327131845604344,6.66882325245435
"75","NAPEPLD",-0.572194032795047,0.0607622810448158,6.2798542442283
"76","DIP2B",-0.572401205814122,0.0150388853309625,7.09084926536
"77","IER5",-0.572578969111416,0.0144594591390101,7.31354411371112
"78","S100A11",-0.573451229421081,0.0337180160839454,9.3802600936259
"79","SLC39A14",-0.576670497768088,0.0945956711063034,8.19457655607014
"80","BMPR2",-0.581999410903045,0.0174319349859733,7.42123540903143
"81","DNAAF2",-0.58399852771312,0.0665633036956741,6.1692316668139
"82","ARF5",-0.58727420568797,0.00768028327082718,7.63741844252401
"83","WDR74",-0.587543185122233,0.054622294514415,6.98874605440231
"84","PITPNA",-0.58871793916357,0.0123079368241122,7.6418536715908
"85","FASTK",-0.588974805087008,0.0131340656717133,7.05690466737221
"86","BCL2L13",-0.589992070394094,0.0068404956442245,7.82490054255291
"87","BTG3",-0.592898648032069,0.0654884516542038,7.0875912019215
"88","ZNF605",-0.593882055819732,0.094909603389889,6.14408277904601
"89","MMS19",-0.595078134079159,0.0064421963003324,7.79768436154338
"90","CCSER2",-0.595246529751578,0.0151630885415155,7.07427188118836
"91","FBXO21",-0.59557616974363,0.00870512723923745,7.27925121836742
"92","ZNF618",-0.59845599141227,0.0211223874493919,6.90822326197318
"93","PPP2CB",-0.605382479632439,0.00536088860766856,7.81277057751802
"94","SRP72",-0.607303200564623,0.00535997370543153,8.57878495149587
"95","GIT1",-0.608829679412139,0.00528311007795092,7.72332402274704
"96","DIAPH2",-0.609463967944306,0.0637534972096526,6.06190131046789
"97","ARL5A",-0.610314802837203,0.00696203796652954,7.29995518011121
"98","C19orf47",-0.620254607285835,0.0410709589877322,6.22841284889405
"99","VPS51",-0.622588031810684,0.00615064226556713,7.24815221073402
"100","USP12",-0.62690196980503,0.00743170651458129,7.06336018364318
"101","FNTA",-0.631620563345473,0.00389598583419661,7.50443877005996
"102","LRRC8E",-0.635500965449485,0.0428360374171489,6.63678171211116
"103","CRTC2",-0.636146394983946,0.0114009664023946,6.7641641852431
"104","ALKBH3",-0.637289678703597,0.0349845899765922,6.24543442707752
"105","TRIM11",-0.645942623999297,0.00535040953644075,7.10391227350448
"106","TM2D2",-0.647870884352118,0.00851244425318023,6.84015498197703
"107","ZNF41",-0.648808159714652,0.0744816011077122,5.97341599814449
"108","RPS6KA3",-0.650259457942971,0.00274961283659603,7.53497649617246
"109","WEE1",-0.651181423084277,0.0507765103993561,7.03266032652368
"110","UTP14A",-0.657358005183303,0.00357523069736068,7.20497724841139
"111","MED13L",-0.65782824389268,0.0332801032949769,7.56683218674436
"112","NAGPA",-0.658315887926507,0.0941817212154459,5.58258506410515
"113","MED10",-0.659352742440332,0.0233711781859596,6.31015164656762
"114","WNK1",-0.662204430979195,0.00631925964643032,8.75926927038232
"115","ZYG11B",-0.663855081211974,0.0242224212250189,7.02408013750348
"116","ZNF205",-0.668065231461045,0.0606106725320037,5.78887022731159
"117","TMEM237",-0.673185148918606,0.014422260547598,7.93508697757508
"118","OSBPL10",-0.67351045668191,0.00175125794990461,7.65340235488157
"119","DYM",-0.677571750849642,0.0076376667476201,6.66856516588067
"120","RANBP10",-0.679545402641661,0.00863547154428282,6.73357689346788
"121","ETV3",-0.682939429459201,0.0541012283730371,5.78500448319713
"122","ENDOG",-0.683523269246349,0.0372866692722578,5.99695454849941
"123","SCRIB",-0.690887927199044,0.00112765113969173,8.00517803474807
"124","ARHGAP17",-0.697927439852529,0.00614227050161983,6.75303523256024
"125","KCTD10",-0.700203487299078,0.00122098674268307,7.44423008532001
"126","NDUFS2",-0.702135307826634,0.00093279212050313,8.49025839212191
"127","ZBTB24",-0.703273792817059,0.0169131708466536,6.41328808077678
"128","ERI3",-0.704765720436236,0.00114132295368552,7.50335235413401
"129","APRT",-0.706663173132351,0.000806221932797128,8.15895766002875
"130","MPP6",-0.707598401396028,0.0565847984028829,5.8306659075131
"131","KATNA1",-0.712372548705877,0.0157990885072009,6.22813372346594
"132","FRS2",-0.713634447194621,0.00354915388666545,6.79010333163801
"133","CLK4",-0.715699944120575,0.0962370884846457,6.75350592242659
"134","SIPA1L2",-0.719249382668698,0.0333811529164856,5.89909987376289
"135","PPP1CA",-0.722592771023697,0.000590302897857936,8.2246809028909
"136","SNAPIN",-0.728265376436594,0.00571321251475016,6.52792777853892
"137","SLAIN2",-0.731404735007827,0.00137168036976904,7.01489318744307
"138","MDM2",-0.73898127820601,0.000705704610261257,7.95209827979743
"139","HYAL3",-0.73925941122889,0.0610398569262873,5.49982737000868
"140","SNAPC2",-0.740577432391426,0.0252542150804653,5.93076123954147
"141","DNM1L",-0.742145857602378,0.00303125953703944,8.02403816386981
"142","RIC8A",-0.750987731354992,0.0127336213911304,7.84033775830948
"143","ASAP1",-0.751188845655778,0.0191288799008663,7.72605778522408
"144","FAM89A",-0.751346687601972,0.0404928781561719,6.05663724311296
"145","BLZF1",-0.751865146911339,0.00225526227682941,6.75752073597416
"146","CDC42BPA",-0.755378341760686,0.00031393167383815,7.78424479655122
"147","NPC1",-0.768388380067154,0.00045991839853539,7.23071873177749
"148","RPRD1A",-0.774350780864619,0.000227995143703212,7.7085953876515
"149","ACBD6",-0.775119822296548,0.000323805351988909,7.34495559763393
"150","NTPCR",-0.775776079220209,0.00189950709927235,6.65674234712763
"151","SLC18B1",-0.777250020718251,0.00440596875807904,6.3813764968941
"152","ELF4",-0.778779147279136,0.00058301001064791,7.05350595236435
"153","NUBP2",-0.790557492594166,0.000449406736308802,7.04093541803511
"154","AK1",-0.792894525190118,0.000184542234444803,7.45936472256027
"155","CDH24",-0.794351903918293,0.0204974874887241,5.81433248734407
"156","PHACTR2",-0.79447838699396,0.0011872178614175,6.71099123381573
"157","UBR5",-0.796858823001921,0.000127059762919764,8.38470240235151
"158","ZNF696",-0.800904599549278,0.0361181731510353,5.53379497300193
"159","MAPKAPK2",-0.806584355380262,9.10152648273752e-05,8.13923649018313
"160","ADCK2",-0.806761652557593,0.00155884794788182,6.59992942024261
"161","SYNCRIP",-0.807556958081161,0.0457833849584044,9.40027842737971
"162","PMM1",-0.807973434477975,0.00557371581780915,6.45561533348417
"163","TEAD4",-0.813415905821825,0.00882574638908302,6.25953206100063
"164","ZNF777",-0.823906841089429,0.0062786904861753,6.1163849271723
"165","WDR7",-0.825012649968512,0.00560751324417371,6.15996424589209
"166","PIP5K1A",-0.833126861176751,5.08530826774476e-05,8.07336917929054
"167","DEDD",-0.83372959839909,0.00021401170563365,7.00464541980236
"168","RAB11FIP2",-0.83664023238371,0.0113837558839087,6.4787882933795
"169","PES1",-0.838720218492158,0.00533740848381835,8.11996273543883
"170","NAV1",-0.848627910948665,0.0834850155911639,7.06352437992002
"171","RPS19BP1",-0.851376275416636,0.0309154744882688,7.09583420173371
"172","CSRP1",-0.855672218799943,0.0172334016866079,8.51727990928629
"173","BRMS1L",-0.85855107623242,0.0117795160401194,5.78009656464117
"174","PTMS",-0.858966483063728,0.0280336086942617,8.21394104387615
"175","ARID4B",-0.860264863046523,8.51195814605983e-05,7.1756578078166
"176","SMAD1",-0.862411720999004,0.00127638847533803,6.41909961443079
"177","EVL",-0.863407608770517,0.000167373126572934,6.89836985191899
"178","PUF60",-0.865644043159678,0.0201404357229796,8.28684760830069
"179","ARHGEF11",-0.86819471175588,5.38854448005442e-05,7.20065087765955
"180","HDHD2",-0.873993724439986,0.000878605502480905,6.45749510295371
"181","NR3C1",-0.876459305479455,0.0107513984997896,7.94282291867525
"182","NDFIP2",-0.879015863265258,0.0418999669269988,7.94318052528239
"183","PIK3C3",-0.879764238452582,0.0005497779212934,6.62860904908264
