"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"1","AACS",0.00802756585894695,0.0266770292664326,0.292196730308594,0.11022514133755,7.14484003053985,0.0315444543293438,0.000871850758309514,0.00654161870223251,0.0173525219160148,0.0173525219160148
"2","AAK1",0.000941573433086629,0.00454133036774435,1.10419000886747,0.333851692780294,5.12494617020549,0.499519016031542,0.00515322092572256,0.162032208232679,0.0232939210488785,0.162032208232679
"3","ABCA7",0.00209280661049311,0.0088453048395804,0.473894566212084,0.154025105763316,5.26676347953231,0.0899836956506361,0.0130110990299237,0.0152524980763694,0.0225745007781774,0.0225745007781774
"4","ABCB10",0.0636597755331745,0.140213671491211,-0.195633185367592,0.105487929928059,7.58265174047356,0.0175131044302508,0.000492993824202061,0.00704625800721064,0.0161985612165585,0.0161985612165585
"5","ABCB9",0.873356286625143,0.91918593812399,-0.0278426211328498,0.174674943638706,4.2974110427691,0.0240224287654586,0.0166564115420964,0.0130809200828965,0.0291105923606814,0.0291105923606814
"6","ABCC4",0.66442184892397,0.769667659320472,-0.0549828547653826,0.126742253849014,5.90563355338233,0.00246910947648486,0.00377687005273245,-0.00182415107643307,0.0203185283133595,0.0203185283133595
"7","ABHD10",0.0906976588083401,0.184076245444123,-0.195643415847346,0.115647019884358,6.59465103340333,0.0135355558780795,0.00131662165098409,0.00124919338495879,0.0187447281612156,0.0187447281612156
"8","ABHD4",0.86924240138172,0.915943914066492,-0.0267609171115827,0.162560899385085,4.44818373308827,0.00415387349704582,0.0119119740579203,-0.00698818719335784,0.027727094955411,0.027727094955411
"9","ABLIM2",0.157109024812941,0.278093368099801,0.706227719373636,0.499149618293593,2.75737575029948,0.225094996359429,0.300875457180316,-0.206540808585413,0.0728500549836434,0.0728500549836434
"10","ACADM",0.0561598218350019,0.127069773993989,-0.213420733903135,0.111750693032505,7.08097796115986,0.0213828697695169,0.00120116522839186,0.00844676836109704,0.0175311608614759,0.0175311608614759
"11","ACOT2",0.104924863276379,0.205218560173662,-0.205942308897968,0.127012550948337,5.68771721596504,0.0320822960963524,0.00304593998276636,0.0211523421648394,0.0210150158836688,0.0211523421648394
"12","ACSF3",0.0348883130143768,0.0870465538167306,-0.341549944901643,0.161898687947651,6.20833233422077,0.0664503316496998,0.00228013333189782,0.0370366444068587,0.0196061598637675,0.0370366444068587
"13","ACTL10",0.070804129555548,0.152037906029872,-0.291352493201803,0.161259416917065,4.47120314695987,0.0547694879439448,0.0114714451118868,0.0251580615824541,0.027535454204761,0.027535454204761
"14","ADAM17",0.347022044926572,0.492569829535414,0.183697743697618,0.195343906486982,5.69181359478233,0.0559145484737923,0.00196246161734207,0.0552764010850501,0.0210017796908767,0.0552764010850501
"15","ADAM19",6.66116807234389e-14,2.33800404123357e-12,2.4529124245032,0.327300178301139,5.99977468164716,1.9335842967438,0.00377646798335941,0.156911642090577,0.0200688306132559,0.156911642090577
"16","ADAMTS1",5.30609575680394e-36,8.85181621546821e-34,2.56893941356445,0.205070390885181,4.0384345745624,1.98865283334439,0.0309181811274544,-0.0198957809087882,0.0321626166992469,0.0321626166992469
"17","ADAMTS13",0.107235333658086,0.20838660151729,0.580069714607873,0.360125127427666,3.0575341064866,0.25657239102733,0.0870491447864375,0.107486016320752,0.0580045564923563,0.107486016320752
"18","ADAMTS7",0.000454587290706691,0.00244631794391684,0.486843622578569,0.138852993996077,5.20643635373926,0.0768954443956975,0.00605756919787557,0.00118046897971202,0.0228626617146361,0.0228626617146361
"19","ADCY3",0.226710913639327,0.36279886642655,-0.12802207918404,0.105901843147051,7.56154091650863,0.00607792466995155,0.000571831634318381,0.000879454418644488,0.0162509689385955,0.0162509689385955
"20","ADH6",0.308936017411934,0.453864305845794,0.544899311582206,0.535550144391384,1.95937743328327,0.212411612356548,0.287756470644022,-0.133585177609372,0.142464465092427,0.142464465092427
"21","ADI1",0.000274767731374485,0.00158511246171286,-0.400418059894788,0.110065559172927,8.3784644630118,0.0626376995862307,0.000382241808036775,0.0177893991660369,0.0155615524069983,0.0177893991660369
"22","ADORA2B",2.75574588440197e-15,1.1493081364947e-13,-1.00314897730262,0.126956833700144,5.82464790888301,0.308891329360175,0.00360573184302435,0.00514297835845966,0.0205713245917247,0.0205713245917247
"23","ADPGK",0.804349955112047,0.870928708268847,0.0271543675318316,0.109616549041274,7.19067893223501,0.00288264478914721,0.000796883118713299,0.00252991298920044,0.0172267986168636,0.0172267986168636
"24","ADPRM",0.969706833620114,0.981753741306099,-0.00637492666468602,0.167867339104197,4.86482396852363,0.0338275241525023,0.0157484756855946,0.0265206896212905,0.0248034180435244,0.0265206896212905
"25","AFAP1",0.00677996560949305,0.0232502810985759,0.619019916843098,0.228634684375955,7.31947507483423,0.177684279914162,0.000705460623369914,0.0777052677261689,0.0168907845971681,0.0777052677261689
"26","AFAP1-AS1",0.466107637501873,0.604040056641982,0.253017649905126,0.347157462156611,2.54482549524102,0.109283708993242,0.0943679472368607,0.0182299648183746,0.0864095080596675,0.0864095080596675
"27","AGA",0.764651097120137,0.843036073777544,0.0385468609063276,0.128756181889969,5.60585797568877,0.00957981049076625,0.00358506258936508,0.0078325028419433,0.0212821689729591,0.0212821689729591
"28","AGBL5",0.022982197316274,0.0626104818337686,-0.285991252518305,0.125780630986679,6.09254907454994,0.0314526877508384,0.00387690365882688,0.00476733233585034,0.0198542470382838,0.0198542470382838
