"","target_id","b","qval","mean_obs"
"154","YEATS4",-0.44550030060952,0.00093778239539477,6.42008742812905
"155","CDCA4",-0.453654078245263,0.00428651376069094,6.98590832204326
"156","ANKRD2",-0.454246813968861,0.0314259513464227,4.2004184429562
"157","GPHN",-0.457808367008412,0.00059351974224353,6.6544378494733
"158","FASTKD3",-0.458654252284527,0.00567912789188327,5.31937496452716
"159","MPC1",-0.461243575017357,0.000652217378922295,6.37946747384607
"160","TMEM70",-0.46313214369751,0.00528167608407343,6.5150786107662
"161","LSM4",-0.46438296257385,0.0533906365891005,7.99377055087399
"162","HYLS1",-0.46483837970481,0.0541941492119131,5.59002502332261
"163","TACC3",-0.466068823045871,0.0240458696878072,8.1783690386095
"164","C15orf39",-0.468092073827005,0.000988328414276736,6.11457099688151
"165","LTA4H",-0.468789734161011,5.65217713589277e-05,7.83477803475148
"166","UTP18",-0.470343913679892,0.000156676937485406,7.15245232592482
"167","POLD1",-0.47189079159622,0.00122793521195738,7.50225766016788
"168","HSPA8",-0.473064294875948,0.00270017284381105,10.8371263036021
"169","CWC27",-0.475311901674038,0.000422320105615336,6.36345918104888
"170","ZNF202",-0.476932979899578,0.00100423742295536,5.7180786113085
"171","RPS27A",-0.477976957358552,0.0796988392555178,9.67606086863886
"172","METTL17",-0.478512345716477,0.000171216988670938,6.90202912230505
"173","C16orf74",-0.480485407206442,0.0870465538167306,6.26274370435189
"174","PQBP1",-0.483516226273198,0.0699817311598192,6.8290496054573
"175","SDHAF1",-0.485031245002076,0.0357351025663239,5.32849107867999
"176","UQCR10",-0.488086628451324,0.0609718601124889,7.15495645864403
"177","TM4SF1",-0.489778760914321,0.000256043132047025,6.57895744437255
"178","RPL41",-0.490718024244067,0.0226877797871515,10.0818429511619
"179","SEPHS1",-0.491224340707579,2.64102548123622e-05,7.74705799871483
"180","XRCC3",-0.493064717794965,0.00029111692698462,6.3146345464748
"181","SNRPB2",-0.494253762006283,0.00165917669824405,7.19147648026333
"182","GPN3",-0.494896612555232,0.000191791744569868,6.49682982060538
"183","MDH2",-0.495649127890014,0.0121727160875365,8.51546809202154
"184","RPUSD4",-0.497149298451599,0.000169104939947797,6.48346048262119
"185","TICRR",-0.49785120708225,0.00168013266903056,6.52774200990335
"186","SKA3",-0.498469190143315,8.7025062599897e-05,6.92291076788477
"187","TOMM34",-0.501722448697865,4.43317017630847e-05,7.16770634368
