"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","gene_id","ensembl_gene_id"
"1081","MPP2",0.040274448680601,0.457980147606309,-0.5770475333513,0.281359924938181,6.6064636643853,0.951231887553167,0.0295933153467065,0.14312684616868,0.081655572085481,0.14312684616868,"4355","ENSG00000108852"
"1082","MPP3",0.741395214915973,0.944838255543448,-0.0616762597221513,0.186894198558155,7.74937997020737,0.127889235500733,0.016647497063084,0.057727764706245,0.0595621933835232,0.0595621933835232,"4356","ENSG00000161647"
"1083","MPP6",0.0626706738081126,0.518318084905459,0.286859570097984,0.154099582731161,8.73887269225739,0.262580559330585,0.00499295740660715,0.0143542087367509,0.0468179838252135,0.0468179838252135,"51678","ENSG00000105926"
"1084","MPP7",0.973015545012562,0.994164626908327,0.00745158956733099,0.220288852591681,7.32745393920141,0.312850039953126,0.01835852525797,0.0875189552718326,0.066750446228059,0.0875189552718326,"143098","ENSG00000150054"
"1085","MRAS",0.00595073954414124,0.204016216076595,0.51603797752132,0.187617189779858,8.8744808826385,0.55401637470058,0.0049105832247909,0.0718898747407901,0.0454877109755948,0.0718898747407901,"22808","ENSG00000158186"
"1086","MRO",0.579461116339822,0.887364045251181,0.303792906110526,0.548192416930273,2.9694268968582,0.437017166307062,0.385591551712404,0.0295693336429529,0.270077377698187,0.270077377698187,"83876","ENSG00000134042"
"1087","MRPL13",0.00630843729610643,0.208389151015224,-0.354859400886304,0.129923100138426,10.7083489300389,0.171908788927935,0.00121542538364526,0.0356136915972551,0.03543978532198,0.0356136915972551,"28998","ENSG00000172172"
"1088","MRPL22",0.0428750508911705,0.460698864036511,-0.272194407200936,0.134421959986797,10.1244652820004,0.111060706741033,0.00203658767424371,0.036569042659517,0.0373872595839935,0.0373872595839935,"29093","ENSG00000082515"
"1089","MRPL35",0.0548748092698076,0.495313238491823,-0.258851892755967,0.134828093864516,10.2646079531465,0.103833687235168,0.00281152928913207,0.0304377384109336,0.0368509032093522,0.0368509032093522,"51318","ENSG00000132313"
"1090","MRPL47",0.0888705816633559,0.569123732382466,-0.323283745498743,0.190012025124272,10.0713510197258,0.197066928806656,0.00177778750490215,0.0769958190954475,0.0376039672487338,0.0769958190954475,"57129","ENSG00000136522"
"1091","MRPS21",0.467061959688898,0.843461202829545,-0.124974453454079,0.171841053214796,11.497317726077,0.317978722315935,0.00115239887408672,0.0632752685513029,0.0343460010218739,0.0632752685513029,"54460","ENSG00000266472"
"1092","MRPS33",0.00430876588507648,0.173446537601836,-0.397484707830805,0.139242350360009,9.6617276360169,0.081576546869529,0.00266680809131019,0.037176935479217,0.0396352256551177,0.0396352256551177,"51650","ENSG00000090263"
"1093","MRPS6",0.668852758757187,0.916911322332948,-0.0810987632467836,0.189605777152898,10.0072094862564,0.210746227751929,0.00220176924544678,0.0762353596194721,0.0378773909189117,0.0762353596194721,"64968","ENSG00000243927"
"1094","MS4A2",0.19351536812586,0.68932770595576,-0.820584746456564,0.631097769009126,3.16230265746114,0.767291561022454,0.618891497303057,-0.0539199517900122,0.250092635165952,0.250092635165952,"2206","ENSG00000149534"
"1095","MSANTD2",0.941588482832018,0.990703460506158,0.0131646916210889,0.179665124505725,7.66357839910223,0.0670806312521982,0.0095014709498826,0.0176002645834326,0.0609266533344612,0.0609266533344612,"79684","ENSG00000120458"
"1096","MSR1",0.0556902967041636,0.498127509751261,-1.60736760235074,0.840035785152552,2.25716165863067,1.91133126578885,0.759807695249455,0.779814385485523,0.360746644184605,0.779814385485523,"4481","ENSG00000038945"
"1097","MSRA",0.605225876416745,0.896758970179058,0.0870888269077908,0.168482888167643,8.16617497121883,0.397539703529898,0.00834285828195541,0.0291093270325566,0.0535912877659945,0.0535912877659945,"4482","ENSG00000175806"
"1098","MSS51",0.293903490716735,0.758260137066003,-0.333554693636956,0.317793144205636,4.58681204957357,0.278211531948886,0.0730456513929141,0.0434450589506812,0.147301583161495,0.147301583161495,"118490","ENSG00000166343"
"1099","MST1",0.963466652768627,0.993341003828758,-0.0164715093341296,0.359610329132103,5.69898154532766,1.82343668076753,0.0555332038683326,0.22661862628112,0.104779750718713,0.22661862628112,"4485","ENSG00000173531"
"1100","MST1L",0.380234196356039,0.810441049191065,0.564096157593672,0.642870366850564,3.59759439747934,2.25849280544907,0.386107233060249,0.515599622011558,0.210868043232515,0.515599622011558,"11223",NA
"1101","MT1A",0.753078469862792,0.947949959781079,-0.11937496693299,0.379470784009313,6.06667198578763,1.2980498729899,0.0985784732274265,0.21559914695434,0.0946351995387314,0.21559914695434,"4489","ENSG00000205362"
"1102","MT1DP",0.98259716403959,0.995630697331888,0.0227251581747606,1.04181956935342,1.49325397839916,2.78413175873506,0.552833039529722,1.81528626611627,0.49566033885586,1.81528626611627,"326343",NA
"1103","MT1L",0.455177558337389,0.837638448720892,0.413137200450213,0.553201696443811,6.61232899317521,9.09395917472673,0.0268047700582497,0.640901666919881,0.0815223020723765,0.640901666919881,"4500","ENSG00000260549"
"1104","MTF2",0.825792508651472,0.96717356509195,0.0333483087586278,0.151513674251403,8.86611865788477,0.0696775692623735,0.00452021534851563,0.0209616666582018,0.0455664613463793,0.0455664613463793,"22823","ENSG00000143033"
"1105","MTFMT",0.907685790279452,0.982968070021341,-0.0171803054674381,0.148159664322827,9.060255620594,0.0965625217529109,0.00404752161029211,0.0380770774204627,0.0438461935873505,0.0438461935873505,"123263","ENSG00000103707"
"1106","MTHFD1L",0.805386457055553,0.961493127357026,-0.0366474016461608,0.148742140028339,10.7629759952803,0.764459630445883,0.00316958325395398,0.0451014514083222,0.0353044558071872,0.0451014514083222,"25902","ENSG00000120254"
"1107","MTM1",0.884535402481616,0.978499335715961,-0.0224286078787482,0.15444333442326,8.70984525245637,0.0828333461784337,0.004925106919498,0.0438295493994497,0.0471172426392835,0.0471172426392835,"4534","ENSG00000171100"
"1108","MTMR12",0.0891475434971917,0.569123732382466,0.226859360481297,0.133453617573026,10.2204613173851,0.0632650757216825,0.00184297187818289,0.0286205929738532,0.0370149220345318,0.0370149220345318,"54545","ENSG00000150712"
"1109","MTMR14",0.815737105450888,0.965112847902721,-0.0361095889000249,0.154955964359824,9.24226789562226,0.0740300831492905,0.00426965943821053,0.0481187425050976,0.0424093793710276,0.0481187425050976,"64419","ENSG00000163719"
"1110","MTMR7",0.49858859293056,0.855887777977707,-0.182690483601799,0.269967781739696,5.85816652268538,0.237928654425251,0.0588053941514851,0.0253303237868082,0.100211194599319,0.100211194599319,"9108","ENSG00000003987"
"1111","MTRF1",0.833531925252359,0.969563747207828,-0.0358356902891342,0.170504924807639,8.24242774772591,0.0732285995297492,0.0108388648654192,0.00722809117710921,0.0525907992443813,0.0525907992443813,"9617","ENSG00000120662"
"1112","MTRR",0.906000467993768,0.982968070021341,-0.0159392680176376,0.134981540236313,10.3170903966854,0.121969395331503,0.0030918515531913,0.021038693206475,0.0366609110749556,0.0366609110749556,"4552","ENSG00000124275"
"1113","MTSS1L",0.459493808943327,0.83979746681548,0.108479358404658,0.146657023552708,10.7171667300738,0.250698572803965,0.0042780285569097,0.0426491333863767,0.0354173400673273,0.0426491333863767,"92154","ENSG00000132613"
"1114","MUC20",0.495667238319184,0.855297932333065,0.232462826022425,0.34119335882347,4.68447077043355,1.48249545140787,0.111377746487239,0.0675343949444959,0.142614053015105,0.142614053015105,"200958","ENSG00000176945"
"1115","MVP",0.47563604221758,0.846567952306949,0.109973358541883,0.154167046252439,11.5312999359462,0.38688280798142,0.000670245671616984,0.0511860702924592,0.0343379038342056,0.0511860702924592,"9961","ENSG00000013364"
"1116","MX1",0.791264910297088,0.960130154511536,0.0914625217424876,0.345573994319494,4.43388690818197,0.294555780893377,0.105435841018402,0.0419955863181152,0.155119909272355,0.155119909272355,"4599","ENSG00000157601"
"1117","MXD1",0.00145204912061171,0.0941630050632751,0.499372656078487,0.15683322714808,8.89177039203756,0.27807716902377,0.00671875612305485,0.0469466863591587,0.0453262758844425,0.0469466863591587,"4084","ENSG00000059728"
"1118","MYB",0.25943776836404,0.740866395441706,0.413588982172754,0.366747612437645,5.83690579496246,4.30639869574654,0.192657910463438,-0.029316212574016,0.100804950399209,0.100804950399209,"4602","ENSG00000118513"
"1119","MYBPHL",0.367179725003657,0.802641194133987,0.441786239672339,0.489910790476831,3.22139488098428,1.45022969299841,0.279356344547658,0.128932086895449,0.244307472090087,0.244307472090087,"343263","ENSG00000221986"
"1120","MYCBPAP",0.569433080522203,0.883866944585327,0.390529543760247,0.686480441669023,2.09442904189593,0.549843388897065,0.642387774436665,-0.225874842717967,0.385805818568637,0.385805818568637,"84073","ENSG00000136449"
"1121","MYH3",0.681184441966697,0.920678348444439,0.215895422865556,0.525488121750534,3.2087784026967,1.81046877553848,0.356952604737827,0.0248879949983925,0.245529794027783,0.245529794027783,"4621","ENSG00000109063"
"1122","MYL12B",0.874105918652238,0.975513253074241,-0.0227202833277959,0.143395121346071,13.2000830355092,0.0776459249487304,0.000222339855590342,0.0446405564917285,0.0375371609015043,0.0446405564917285,"103910","ENSG00000118680"
